
kamoittaa,,7,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
kampata,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kamppailla,,18,0,0,0,1,0,0,0,0,2,3,0,5,0,7,0,0
kamppailtuaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
kangastella,,4,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
kangastua,,10,0,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0
kangistaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kangistua,,6,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0
kannatella,,12,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5,0
kannattaa,,128,0,0,0,4,3,32,0,9,2,14,0,1,0,37,26,0
kannella,,29,0,0,0,0,5,0,0,2,1,4,1,3,0,10,3,0
kannustaa,,17,0,0,0,0,0,0,0,0,0,2,1,1,0,7,5,1
kansoittaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kantaa,,786,2,4,5,28,30,9,1,23,11,79,41,64,9,268,198,14
kapinoida,,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0
kapsahtaa,,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
karahtaa,,23,0,1,0,0,0,0,0,0,0,0,3,0,0,10,1,8
karaista,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
karata,,145,0,4,0,5,6,1,0,9,13,15,9,2,8,63,8,2
karautella,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
karauttaa,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
karehtia,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
karhita,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
karista,,12,0,0,0,1,0,0,0,2,0,1,1,1,0,5,1,0
karistaa,,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
karistella,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
karja,,7,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0
karjahdella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
karjahtaa,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
karjaista,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
karjua,,11,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0
karkaista,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
karkeloida,,8,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,1
karkeloipi,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
karkoita,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
karkoiteta,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
karkoittaa,,27,0,1,2,0,1,1,0,1,0,6,1,0,0,14,0,0
karkoitti,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
karkota,,8,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0
karkottaa,,33,0,0,0,0,0,1,0,1,1,8,3,1,2,14,2,0
karsia,,24,0,0,0,2,0,0,0,1,0,1,2,0,0,13,5,0
kartella,,11,0,0,0,0,0,0,0,0,0,2,0,0,0,5,4,0
karttaa,,28,0,0,0,0,0,2,0,2,0,1,0,0,1,12,10,0
karttua,,25,0,0,0,0,1,0,0,1,0,0,3,1,0,10,8,1
kartuttaa,,9,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0
karvastella,,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0
karvata,,6,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
kasaantua,,5,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0
kasata,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kastaa,,56,0,0,2,4,0,1,0,0,2,11,1,5,0,21,9,0
Kastajata,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kastattaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
kastella,,38,0,1,1,3,0,0,0,0,0,5,0,2,0,12,13,1
kastua,,31,0,0,0,0,0,0,0,0,0,1,3,3,0,22,0,2
kasvaa,,470,2,4,0,25,6,8,0,19,8,42,15,51,4,201,52,33
kasvattaa,,72,0,0,1,2,2,2,0,6,2,7,4,5,1,21,19,0
katala,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
katka,,17,0,1,0,1,0,0,0,0,0,7,0,0,0,8,0,0
katkaista,,57,0,0,0,1,0,0,0,2,1,17,0,2,0,32,2,0
katkeilla,,4,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
katkera,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
katkerata,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
katkeroittaa,,24,0,2,0,0,0,0,0,0,0,4,0,0,0,10,8,0
katkeroitua,,4,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
katketa,,66,0,3,0,1,0,1,0,2,0,3,5,5,1,41,2,2
katkoa,,22,0,1,0,1,0,0,0,0,0,3,1,1,0,11,4,0
katolin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
katoo,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
katsahtaa,,477,0,2,1,10,7,5,0,13,14,23,146,7,30,190,26,3
katsastaa,,7,0,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0
katseel,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
katseens,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
katsella,,1382,13,19,0,77,21,22,2,54,56,78,80,44,82,369,456,9
katsellaita,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
katsoa,,2038,7,9,1,38,22,76,0,34,55,162,341,33,86,701,392,81
katsoppa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kattaa,,41,0,2,0,0,0,0,0,0,2,5,3,0,0,23,6,0
katua,,80,0,0,0,1,1,1,0,0,0,9,2,6,0,38,22,0
kauhistaa,,14,0,0,0,0,0,0,0,0,0,2,0,0,0,9,3,0
kauhistua,,42,0,0,0,0,0,1,0,1,0,1,0,2,2,28,7,0
kauhistuttaa,,23,0,0,0,0,0,1,0,0,0,1,0,1,0,8,12,0
kaunistaa,,39,0,0,0,2,0,0,0,0,0,4,0,0,0,16,17,0
kaunistua,,11,0,1,0,0,3,0,0,1,0,0,0,0,1,5,0,0
kaupata,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
kaupita,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
kaupitella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kavahtaa,,51,0,3,0,0,2,0,0,2,0,2,4,1,1,29,4,3
kavaltaa,,14,0,0,0,0,4,0,0,0,0,2,0,0,0,8,0,0
kaveta,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2
kavuta,,32,0,1,0,0,7,0,0,2,1,6,0,0,4,9,2,0
kehaista,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kehdata,,46,0,0,0,1,0,21,0,0,1,1,1,1,0,15,5,0
kehitell‰,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
kehitty‰,,50,0,0,0,1,0,0,0,3,1,2,2,5,1,25,3,7
kehitt‰‰,,19,0,0,0,0,0,1,0,0,0,0,0,1,0,7,9,1
kehi‰,,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0
kehoittaa,,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
kehotella,,19,0,1,0,0,0,0,0,0,0,1,1,1,1,11,3,0
kehottaa,,49,0,1,0,1,1,0,0,1,0,0,11,2,2,22,8,0
kehr‰t‰,,13,0,0,0,0,1,0,0,1,0,0,1,1,0,4,5,0
kehua,,79,0,0,0,4,0,0,0,3,1,5,1,1,1,31,24,8
kehuskella,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
kehyst‰‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
keih‰st‰‰,,8,0,0,1,1,0,0,0,0,0,3,0,1,0,1,1,0
keikahtaa,,17,0,0,0,1,0,1,0,0,0,2,1,0,0,11,1,0
keikailla,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
keikauttaa,,26,0,0,0,1,2,0,0,0,1,7,3,1,0,5,6,0
keikistell‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
keikkua,,29,0,0,0,7,0,0,0,0,2,1,0,6,1,12,0,0
keikutella,,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0
keikuttaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
keinahdella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
keinahtaa,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keinotella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
keinua,,26,0,1,0,3,0,0,0,0,0,3,1,4,1,13,0,0
keinuttaa,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
keitell‰,,9,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0
keitt‰‰,,98,0,0,0,4,3,2,0,2,3,7,0,10,4,29,32,2
keit‰tt‰‰,,8,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2
kekata,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kekottaa,,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Keksahtaa,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
keksi‰,,108,1,2,2,2,2,4,0,2,0,35,2,2,3,36,10,5
kellahdella,,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
kellahtaa,,16,0,0,0,1,1,0,2,0,0,0,4,0,1,5,1,1
kellastua,,7,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0
kellert‰‰,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kellua,,7,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0
kelmenty‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kelmet‰,,11,0,0,0,1,0,0,0,1,0,2,0,0,0,6,1,0
kelvata,,165,0,0,1,1,30,14,0,3,1,9,9,1,0,72,6,18
kengitt‰‰,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
kentiesi,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kera,,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
keralla,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kerit‰,,13,0,0,0,0,0,3,0,0,0,6,0,0,0,3,1,0
keri‰,,11,0,0,0,0,0,0,0,1,0,0,0,2,0,5,2,1
kerjet‰,,26,0,0,0,1,0,6,0,0,0,7,3,0,0,9,0,0
kerj‰t‰,,19,0,0,0,2,0,0,0,0,1,6,0,0,0,9,1,0
kerrata,,20,0,0,0,0,0,0,0,0,0,1,2,2,2,12,1,0
kerrostua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kerskailla,,8,0,0,0,1,1,0,0,2,0,0,0,0,0,3,1,0
kerskata,,13,0,0,0,0,0,0,0,2,1,0,0,0,1,9,0,0
kerskua,,7,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0
kerta,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
kertoa,,1092,1,2,0,24,129,45,1,110,10,149,9,64,11,425,105,7
kertoilla,,66,0,2,0,1,5,0,0,5,2,3,0,2,2,31,12,1
kerty‰,,20,0,1,0,0,0,0,0,0,0,1,0,1,2,9,6,0
ker‰ill‰,,18,0,1,0,2,2,0,0,0,1,2,1,0,0,3,5,1
ker‰t‰,,54,0,1,2,1,1,0,0,0,0,6,4,2,0,22,13,2
ker‰yty‰,,16,0,0,0,0,0,0,0,0,0,2,7,0,0,5,2,0
ker‰‰nty‰,,19,0,0,0,0,1,0,0,1,0,5,2,0,0,8,2,0
keskeytt‰‰,,167,0,0,14,4,1,3,0,3,2,36,1,5,4,83,9,2
keskeyty‰,,14,0,0,0,0,0,0,0,0,0,1,1,2,0,8,2,0
keskitty‰,,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
keskustella,,56,0,1,0,4,0,1,0,9,2,8,0,8,0,15,7,1
kestitt‰‰,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kestit‰,,8,0,0,1,2,0,1,0,0,0,0,0,1,0,1,2,0
kest‰‰,,440,3,2,0,10,1,23,0,4,3,64,7,11,0,203,108,1
kesytty‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kesytt‰‰,,9,0,0,0,1,0,0,0,1,0,0,1,0,0,4,2,0
kevent‰‰,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
kevet‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ki,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kiduttaa,,11,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,0
kiehahtaa,,9,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0
kiehtoa,,40,0,0,1,1,0,1,0,0,0,2,1,0,0,22,12,0
kiehua,,91,0,1,0,4,0,0,0,1,4,6,0,18,0,51,6,0
kiehuttaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kiekahtaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
kiekua,,11,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0
kieli,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kieli‰,,9,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0
kiellell‰,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
kielt‰yty‰,,31,0,0,0,0,0,0,0,10,0,2,0,0,1,16,2,0
kielt‰‰,,155,0,14,0,4,0,2,0,18,1,13,6,5,0,69,22,1
kiemurrella,,12,0,0,0,0,0,0,0,0,2,2,0,2,0,4,2,0
kiepauttaa,,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
kieppua,,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
kiepsahtaa,,8,0,0,0,0,2,0,0,1,0,2,1,0,1,1,0,0
kieputtaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
kieritell‰,,8,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1
kieri‰,,9,0,0,0,0,1,0,0,0,0,1,0,1,0,4,2,0
kierrell‰,,94,1,0,0,3,0,0,0,3,5,11,4,5,1,37,24,0
kierty‰,,49,0,0,0,0,2,0,0,2,3,12,6,2,1,18,3,0
kiert‰in,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
kiert‰‰,,390,0,3,7,4,7,6,0,6,11,72,12,12,21,153,73,3
kier‰hdell‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kietaista,,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
kietoa,,97,0,1,5,1,1,1,0,1,1,25,12,0,0,34,15,0
kietoontua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
kietoutua,,15,0,0,0,0,0,0,0,0,0,3,3,0,1,7,1,0
kihahtaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kihara,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
kihelmˆid‰,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kihelˆitsip‰,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kihist‰,,17,0,1,0,2,0,0,0,0,3,2,0,2,0,4,3,0
kihlata,,13,0,0,1,3,0,0,0,1,0,2,0,0,0,6,0,0
kihnuttaa,,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
kihota,,10,0,0,0,0,2,0,0,2,0,0,1,1,0,4,0,0
kiid‰ht‰‰,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kiid‰tt‰‰,,22,0,0,0,0,0,0,0,1,0,5,3,2,0,8,3,0
kiihdytt‰‰,,15,0,0,0,0,0,0,0,0,0,2,0,1,0,7,5,0
kiihoittaa,,10,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0
kiihottaa,,12,0,0,0,2,0,0,0,0,0,1,2,0,0,4,3,0
kiihottua,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
kiihty‰,,50,0,0,0,2,0,0,0,2,0,3,1,4,1,32,1,4
kiikkua,,20,0,1,0,0,0,1,0,0,0,2,0,6,0,10,0,0
kiikutella,,5,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0
kiilata,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
kiilautua,,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
kiillell‰,,5,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0
kiillottaa,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
kiilt‰‰,,72,0,1,0,7,2,1,0,1,5,6,0,2,3,41,3,0
kiilua,,20,0,1,0,2,0,0,0,0,1,1,0,3,0,11,1,0
kiinniriippua,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
kiinnitty‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kiinnitt‰‰,,141,0,0,2,6,1,2,0,1,1,29,29,2,2,45,20,1
kiinnostaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
kiinty‰,,73,0,0,0,2,0,0,0,1,0,9,34,1,0,25,1,0
kiint‰‰,,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
kiirahtaa,,6,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0
kiirahtipa,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
kiire,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kiireemmin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kiirehti‰,,164,1,1,0,3,9,1,0,5,3,10,31,3,2,70,24,1
kiireht‰‰,,13,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,0
kiiri‰,,43,0,1,0,2,0,0,0,3,2,4,5,1,1,20,4,0
kiiruhtaa,,67,0,0,0,0,1,0,0,0,0,9,18,1,1,29,6,2
kiistell‰,,11,0,0,0,1,0,0,1,5,0,2,0,0,0,2,0,0
kiist‰‰,,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
kiitell‰,,32,0,0,0,0,1,1,0,0,0,1,0,4,0,13,12,0
kiitt‰‰,,349,0,0,0,4,2,11,0,42,0,23,1,3,4,95,162,2
kiitt‰‰kk‰‰n,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kiit‰‰,,166,0,0,0,11,2,2,1,2,3,22,4,5,3,90,20,1
kiivastella,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
kiivastua,,19,0,0,0,1,0,0,0,3,0,0,0,0,0,15,0,0
kiivet‰,,63,0,0,0,0,7,3,0,2,0,11,9,1,1,22,7,0
kikatella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kikattaa,,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
kilahdella,,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
kilahtaa,,9,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,0
kilistell‰,,8,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0
kilist‰,,21,0,0,0,0,0,0,0,0,0,0,1,3,1,14,2,0
kilist‰‰,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
kiljahdella,,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0
kiljahtaa,,7,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0
kiljua,,38,0,0,0,1,1,2,0,1,0,5,0,5,0,22,1,0
killistell‰,,6,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0
killua,,12,0,0,0,0,0,0,0,2,0,2,0,4,2,2,0,0
kilpailla,,7,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0
kilpisty‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kilvoitella,,11,0,0,0,1,0,0,0,0,1,2,0,3,0,4,0,0
kimallella,,31,0,0,0,9,0,0,0,0,2,0,0,5,0,15,0,0
kimaltaa,,8,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0
kimmahtaa,,8,0,2,0,0,0,0,0,2,0,0,1,0,0,2,1,0
kimmastua,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kimmauttaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
kimmelt‰‰,,43,0,0,0,2,0,0,0,1,1,5,0,5,0,29,0,0
kimmota,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kimpustaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kinailla,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kinata,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kinostua,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
kipenˆid‰,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kipitt‰‰,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kiprist‰‰,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
kirahtaa,,5,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0
kiristell‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
kiristy‰,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kirist‰‰,,27,0,0,0,0,0,0,0,6,0,1,1,1,0,7,10,1
kirjata,,8,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0
kirjava,,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
kirjoa,,81,0,0,0,2,12,6,0,4,2,12,6,1,2,27,5,2
kirjoitella,,14,1,0,0,0,0,0,0,2,0,1,1,1,0,3,5,0
kirjoittaa,,270,0,0,0,4,28,7,0,14,1,50,28,7,1,106,23,1
kirjoituttaa,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kirjotteli,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kirkaista,,8,0,0,0,0,2,0,0,0,0,0,0,0,1,3,2,0
kirkasee,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kirkastaa,,37,0,0,0,3,0,0,0,0,0,12,0,1,2,15,3,1
kirkastua,,53,0,0,0,1,1,0,0,3,0,7,0,3,0,34,1,3
kirkua,,21,0,0,0,1,1,0,0,0,0,0,0,1,0,14,4,0
kirmaista,,5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
kirmata,,28,1,0,0,1,0,0,1,2,1,1,0,2,0,14,5,0
kiroilla,,21,0,0,0,1,0,1,0,0,0,1,0,2,0,12,4,0
kirota,,57,0,1,0,3,1,3,1,0,0,2,0,3,2,29,12,0
kirottuin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kirskua,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
kirvell‰,,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0
kirvelt‰‰,,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
kirvoittaa,,8,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0
kirvota,,14,0,2,0,0,1,0,0,1,0,0,1,1,0,7,1,0
kisailla,,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
kisata,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
kiska,,7,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1
kiskaista,,13,0,0,0,0,0,0,0,2,0,3,0,0,0,6,2,0
kiskoa,,66,0,1,2,4,1,1,1,5,2,4,6,0,0,21,18,0
kita,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kitata,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
kitist‰,,5,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0
kitke‰,,14,0,1,0,0,0,1,1,1,0,0,0,0,0,7,3,0
kitkutella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kitua,,23,0,0,0,0,0,0,0,1,1,4,0,7,0,7,3,0
kiukustua,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kiukutella,,6,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0
kiukuttaa,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
kiusaantua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kiusata,,73,1,0,0,3,2,1,0,0,0,2,4,0,0,23,37,0
kiusoitella,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
kivahtaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kivert‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kivetty‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kivist‰‰,,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
kivitt‰‰,,9,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,0
kivuta,,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
koetappas,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
koetella,,55,0,0,0,6,0,7,0,1,1,2,1,2,2,19,14,0
koettaa,,983,0,3,0,47,3,431,0,28,4,30,12,25,15,299,75,11
kohahdella,,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
kohahtaa,,7,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0
kohauttaa,,39,0,0,0,2,2,0,0,0,0,1,1,0,2,15,16,0
kohdata,,335,1,4,6,20,0,5,0,4,6,62,3,32,1,113,78,0
kohdella,,91,0,0,0,8,0,1,0,0,4,1,0,7,2,18,50,0
kohdistaa,,5,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0
kohdistua,,23,0,0,0,0,0,1,0,1,0,0,9,2,0,10,0,0
kohennella,,6,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0
kohentaa,,10,0,0,0,0,0,0,0,2,0,2,0,0,0,3,3,0
kohista,,43,0,1,0,1,1,0,0,1,4,3,0,7,1,24,0,0
kohmettua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kohoilla,,11,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0
kohoittaa,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kohota,,393,0,10,0,14,30,5,0,14,19,40,37,11,10,166,26,11
kohottaa,,330,2,2,1,7,14,3,0,7,3,74,17,4,7,133,49,7
kohottautua,,5,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0
kohtalo,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
koitella,,5,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0
koittaa,,112,0,0,0,3,6,5,0,1,0,3,2,5,2,78,6,1
